Date,State,Death,Type
2015-06-18,Ondo,0,Kidnapper
2015-06-22,Ondo,0,Kidnapper
2015-08-23,Ondo,0,Kidnapper
2015-09-25,Ondo,0,Kidnapper
2016-07-04,Ondo,0,Kidnapper
2017-01-15,Ondo,1,Kidnapper
2017-04-15,Ondo,0,Kidnapper
2017-06-14,Ondo,0,Kidnapper
2017-06-14,Ondo,0,Kidnapper
2017-06-15,Ondo,1,Kidnapper
2017-06-22,Ondo,0,Kidnapper
2017-08-27,Ondo,0,Kidnapper
2017-09-10,Ondo,0,Kidnapper
2017-09-16,Ondo,0,Kidnapper
2017-09-17,Ondo,0,Kidnapper
2017-11-05,Ondo,0,Kidnapper
2017-11-24,Ondo,2,Kidnapper
2018-01-06,Ondo,0,Kidnapper
2018-02-27,Ondo,0,Kidnapper
2018-03-05,Ondo,0,Kidnapper
2018-04-11,Ondo,0,Kidnapper
2018-05-06,Ondo,0,Kidnapper
2018-06-23,Ondo,0,Kidnapper
2018-07-08,Ondo,0,Kidnapper
2018-07-28,Ondo,0,Kidnapper
2018-11-07,Ondo,0,Kidnapper
2018-12-04,Ondo,0,Kidnapper
2018-12-10,Ondo,1,Kidnapper
2018-12-23,Ondo,0,Kidnapper
2019-02-13,Ondo,0,Kidnapper
2019-02-18,Ondo,0,Kidnapper
2019-05-18,Ondo,0,Kidnapper
2019-06-25,Ondo,0,Kidnapper
2019-10-03,Ondo,0,Kidnapper
2019-10-22,Ondo,0,Kidnapper
2019-12-06,Ondo,0,Kidnapper
2019-12-21,Ondo,0,Kidnapper
2020-01-01,Ondo,0,Kidnapper
2020-01-03,Ondo,0,Kidnapper
2020-01-05,Ondo,0,Kidnapper
2020-01-28,Ondo,0,Kidnapper
2020-03-07,Ondo,0,Kidnapper
2020-03-22,Ondo,0,Kidnapper
2020-05-12,Ondo,0,Kidnapper
2020-05-17,Ondo,0,Kidnapper
2020-06-26,Ondo,0,Kidnapper
2020-07-07,Ondo,0,Kidnapper
2020-07-21,Ondo,0,Kidnapper
2020-08-15,Ondo,0,Kidnapper
2020-08-31,Ondo,0,Kidnapper
2020-09-01,Ondo,2,Kidnapper
2020-10-22,Ondo,0,Kidnapper
2020-10-30,Ondo,0,Kidnapper
2020-11-05,Ondo,0,Kidnapper
2020-11-14,Ondo,0,Kidnapper
2020-11-26,Ondo,0,Kidnapper
2020-11-26,Ondo,1,Kidnapper
2020-12-22,Ondo,1,Kidnapper
2021-01-02,Ondo,0,Kidnapper
2021-01-05,Ondo,0,Kidnapper
2021-01-07,Ondo,1,Kidnapper
2021-01-22,Ondo,4,Kidnapper
2021-02-27,Ondo,1,Kidnapper
2021-04-04,Ondo,0,Kidnapper
2021-04-04,Ondo,1,Kidnapper
2021-04-20,Ondo,0,Kidnapper
2021-05-10,Ondo,0,Kidnapper
2021-05-11,Ondo,0,Kidnapper
2021-06-03,Ondo,0,Kidnapper
2021-06-16,Ondo,2,Kidnapper
2021-09-08,Ondo,0,Kidnapper
2021-10-03,Ondo,0,Kidnapper
2021-10-22,Ondo,0,Kidnapper
2021-11-22,Ondo,0,Kidnapper
2021-11-24,Ondo,0,Kidnapper
2021-11-25,Ondo,0,Kidnapper
2021-12-06,Ondo,0,Kidnapper
2022-01-29,Ondo,0,Kidnapper
2022-02-05,Ondo,1,Kidnapper
2022-02-08,Ondo,1,Kidnapper
2022-03-12,Ondo,0,Kidnapper
2022-04-22,Ondo,0,Kidnapper
2022-05-21,Ondo,0,Kidnapper
2022-05-25,Ondo,2,Kidnapper
2013-11-18,Osun,1,Kidnapper
2014-11-19,Osun,0,Kidnapper
2014-12-19,Osun,0,Kidnapper
2016-11-04,Osun,0,Kidnapper
2018-04-14,Osun,0,Kidnapper
2018-12-04,Osun,1,Kidnapper
2019-02-11,Osun,0,Kidnapper
2019-04-16,Osun,0,Kidnapper
2019-05-05,Osun,0,Kidnapper
2019-05-20,Osun,0,Kidnapper
2019-05-20,Osun,0,Kidnapper
2019-11-25,Osun,1,Kidnapper
2020-01-13,Osun,0,Kidnapper
2021-01-17,Osun,0,Kidnapper
2021-03-02,Osun,1,Kidnapper
2021-03-06,Osun,0,Kidnapper
2021-03-25,Osun,0,Kidnapper
2021-04-05,Osun,0,Kidnapper
2021-04-18,Osun,0,Kidnapper
2021-04-24,Osun,0,Kidnapper
2021-06-27,Osun,0,Kidnapper
2021-07-05,Osun,1,Kidnapper
2021-08-28,Osun,2,Kidnapper
2021-12-01,Osun,0,Kidnapper
2013-08-09,Oyo,,Kidnapper
2015-05-22,Oyo,0,Kidnapper
2016-10-04,Oyo,0,Kidnapper
2016-10-07,Oyo,0,Kidnapper
2016-11-10,Oyo,0,Kidnapper
2018-04-12,Oyo,0,Kidnapper
2019-06-18,Oyo,0,Kidnapper
2019-06-23,Oyo,0,Kidnapper
2019-09-19,Oyo,0,Kidnapper
2019-10-29,Oyo,2,Kidnapper
2020-01-29,Oyo,0,Kidnapper
2020-03-16,Oyo,0,Kidnapper
2020-04-13,Oyo,0,Kidnapper
2020-04-25,Oyo,0,Kidnapper
2020-10-25,Oyo,0,Kidnapper
2020-12-09,Oyo,0,Kidnapper
2020-12-12,Oyo,2,Kidnapper
2020-12-21,Oyo,0,Kidnapper
2020-12-21,Oyo,0,Kidnapper
2020-12-28,Oyo,0,Kidnapper
2021-01-04,Oyo,0,Kidnapper
2021-01-12,Oyo,1,Kidnapper
2021-02-22,Oyo,0,Kidnapper
2021-03-15,Oyo,0,Kidnapper
2021-03-29,Oyo,0,Kidnapper
2021-04-07,Oyo,0,Kidnapper
2021-04-07,Oyo,0,Kidnapper
2021-04-12,Oyo,0,Kidnapper
2021-04-16,Oyo,0,Kidnapper
2021-04-19,Oyo,0,Kidnapper
2021-04-22,Oyo,0,Kidnapper
2021-04-24,Oyo,0,Kidnapper
2021-05-02,Oyo,0,Kidnapper
2021-05-23,Oyo,0,Kidnapper
2021-06-10,Oyo,0,Kidnapper
2021-06-22,Oyo,0,Kidnapper
2021-07-30,Oyo,2,Kidnapper
2022-01-08,Oyo,1,Kidnapper
2014-11-12,Plateau,0,Kidnapper
2015-02-07,Plateau,0,Kidnapper
2015-12-12,Plateau,0,Kidnapper
2018-10-09,Plateau,1,Kidnapper
2018-11-19,Plateau,0,Kidnapper
2019-02-20,Plateau,0,Kidnapper
2019-03-09,Plateau,0,Kidnapper
2019-05-06,Plateau,0,Kidnapper
2019-05-23,Plateau,0,Kidnapper
2019-11-15,Plateau,1,Kidnapper
2020-01-21,Plateau,0,Kidnapper
2020-02-05,Plateau,0,Kidnapper
2020-03-24,Plateau,0,Kidnapper
2020-04-20,Plateau,0,Kidnapper
2020-04-16,Plateau,0,Kidnapper
2020-05-15,Plateau,1,Kidnapper
2020-06-02,Plateau,0,Kidnapper
2020-06-18,Plateau,0,Kidnapper
2020-06-19,Plateau,3,Kidnapper
2021-01-18,Plateau,2,Kidnapper
2021-03-08,Plateau,0,Kidnapper
2021-03-25,Plateau,0,Kidnapper
2021-04-12,Plateau,0,Kidnapper
2021-04-28,Plateau,0,Kidnapper
2021-05-04,Plateau,0,Kidnapper
2021-05-17,Plateau,0,Kidnapper
2021-06-09,Plateau,0,Kidnapper
2021-06-24,Plateau,2,Kidnapper
2021-07-05,Plateau,0,Kidnapper
2021-07-07,Plateau,0,Kidnapper
2021-07-22,Plateau,2,Kidnapper
2021-08-28,Plateau,1,Kidnapper
2021-09-02,Plateau,2,Kidnapper
2021-12-26,Plateau,0,Kidnapper
2022-01-01,Plateau,0,Kidnapper
2022-01-03,Plateau,0,Kidnapper
2022-01-09,Plateau,0,Kidnapper
2022-01-10,Plateau,0,Kidnapper
2022-01-12,Plateau,0,Kidnapper
2022-01-16,Plateau,0,Kidnapper
2022-01-18,Plateau,0,Kidnapper
2022-03-03,Plateau,2,Kidnapper
2022-03-18,Plateau,1,Kidnapper
2022-04-09,Plateau,0,Kidnapper
2022-04-19,Plateau,1,Kidnapper
2013-04-21,Rivers,2,Kidnapper
2013-08-08,Rivers,0,Kidnapper
2013-08-19,Rivers,0,Kidnapper
2013-09-06,Rivers,0,Kidnapper
2013-12-01,Rivers,0,Kidnapper
2013-12-03,Rivers,0,Kidnapper
2014-03-13,Rivers,0,Kidnapper
2014-07-08,Rivers,0,Kidnapper
2014-08-30,Rivers,0,Kidnapper
2014-10-11,Rivers,0,Kidnapper
2014-10-21,Rivers,0,Kidnapper
2014-11-23,Rivers,0,Kidnapper
2014-12-16,Rivers,3,Kidnapper
2014-12-19,Rivers,0,Kidnapper
2015-02-22,Rivers,0,Kidnapper
2015-02-27,Rivers,1,Kidnapper
2015-04-18,Rivers,0,Kidnapper
2015-04-27,Rivers,0,Kidnapper
2015-05-13,Rivers,2,Kidnapper
2015-06-18,Rivers,0,Kidnapper
2015-07-06,Rivers,3,Kidnapper
2015-08-30,Rivers,0,Kidnapper
2015-09-14,Rivers,0,Kidnapper
2015-10-01,Rivers,2,Kidnapper
2016-01-10,Rivers,0,Kidnapper
2016-01-12,Rivers,0,Kidnapper
2016-01-18,Rivers,0,Kidnapper
2016-01-31,Rivers,0,Kidnapper
2016-02-13,Rivers,0,Kidnapper
2016-03-06,Rivers,0,Kidnapper
2016-03-14,Rivers,0,Kidnapper
2016-03-15,Rivers,0,Kidnapper
2016-05-09,Rivers,0,Kidnapper
2016-05-25,Rivers,2,Kidnapper
2016-06-29,Rivers,4,Kidnapper
2016-07-12,Rivers,6,Kidnapper
2016-08-02,Rivers,0,Kidnapper
2016-08-03,Rivers,3,Kidnapper
2016-08-04,Rivers,0,Kidnapper
2016-08-10,Rivers,3,Kidnapper
2016-09-02,Rivers,0,Kidnapper
2016-09-06,Rivers,4,Kidnapper
2016-09-11,Rivers,0,Kidnapper
2016-09-29,Rivers,0,Kidnapper
2016-10-04,Rivers,0,Kidnapper
2016-11-19,Rivers,0,Kidnapper
2016-12-18,Rivers,2,Kidnapper
2017-01-29,Rivers,0,Kidnapper
2017-02-11,Rivers,3,Kidnapper
2017-03-02,Rivers,1,Kidnapper
2017-03-27,Rivers,2,Kidnapper
2017-06-02,Rivers,0,Kidnapper
2017-06-06,Rivers,2,Kidnapper
2017-07-02,Rivers,0,Kidnapper
2017-08-07,Rivers,0,Kidnapper
2017-08-28,Rivers,0,Kidnapper
2017-12-26,Rivers,0,Kidnapper
2017-12-28,Rivers,0,Kidnapper
2018-04-02,Rivers,0,Kidnapper
2018-06-15,Rivers,1,Kidnapper
2018-07-21,Rivers,0,Kidnapper
2018-08-10,Rivers,0,Kidnapper
2018-08-20,Rivers,4,Kidnapper
2018-10-24,Rivers,0,Kidnapper
2018-10-27,Rivers,0,Kidnapper
2018-12-11,Rivers,0,Kidnapper
2018-12-18,Rivers,0,Kidnapper
2018-12-23,Rivers,0,Kidnapper
2019-01-11,Rivers,2,Kidnapper
2019-01-15,Rivers,4,Kidnapper
2019-01-17,Rivers,0,Kidnapper
2019-01-28,Rivers,3,Kidnapper
2019-02-20,Rivers,0,Kidnapper
2019-03-08,Rivers,1,Kidnapper
2019-03-10,Rivers,0,Kidnapper
2019-03-20,Rivers,3,Kidnapper
2019-03-28,Rivers,5,Kidnapper
2019-04-19,Rivers,0,Kidnapper
2019-04-22,Rivers,0,Kidnapper
2019-04-25,Rivers,2,Kidnapper
2019-04-25,Rivers,1,Kidnapper
2019-04-27,Rivers,0,Kidnapper
2019-05-13,Rivers,0,Kidnapper
2019-05-16,Rivers,6,Kidnapper
2019-05-27,Rivers,3,Kidnapper
2019-06-07,Rivers,0,Kidnapper
2019-06-18,Rivers,0,Kidnapper
2019-06-23,Rivers,1,Kidnapper
2019-06-26,Rivers,0,Kidnapper
2019-06-28,Rivers,0,Kidnapper
2019-06-29,Rivers,0,Kidnapper
2019-07-01,Rivers,0,Kidnapper
2019-07-04,Rivers,0,Kidnapper
2019-07-09,Rivers,0,Kidnapper
2019-08-05,Rivers,3,Kidnapper
2019-08-07,Rivers,0,Kidnapper
2019-08-08,Rivers,1,Kidnapper
2019-09-15,Rivers,0,Kidnapper
2019-10-02,Rivers,0,Kidnapper
2019-10-06,Rivers,1,Kidnapper
2019-10-08,Rivers,0,Kidnapper
2019-10-25,Rivers,3,Kidnapper
2019-11-12,Rivers,0,Kidnapper
2020-01-06,Rivers,0,Kidnapper
2020-04-07,Rivers,3,Kidnapper
2020-08-02,Rivers,3,Kidnapper
2020-10-03,Rivers,0,Kidnapper
2020-10-07,Rivers,1,Kidnapper
2020-11-29,Rivers,0,Kidnapper
2020-12-20,Rivers,0,Kidnapper
2020-12-27,Rivers,0,Kidnapper
2021-01-06,Rivers,0,Kidnapper
2021-01-12,Rivers,0,Kidnapper
2021-02-09,Rivers,0,Kidnapper
2021-02-21,Rivers,0,Kidnapper
2021-04-04,Rivers,0,Kidnapper
2021-04-07,Rivers,0,Kidnapper
2021-04-18,Rivers,0,Kidnapper
2021-05-25,Rivers,0,Kidnapper
2021-07-15,Rivers,0,Kidnapper
2021-11-10,Rivers,0,Kidnapper
2022-02-15,Rivers,0,Kidnapper
2022-04-11,Rivers,0,Kidnapper
2022-05-04,Rivers,0,Kidnapper
2022-05-11,Rivers,0,Kidnapper
2012-03-08,Sokoto,5,Kidnapper
2013-11-05,Sokoto,0,Kidnapper
2015-04-08,Sokoto,0,Kidnapper
2015-09-30,Sokoto,0,Kidnapper
2017-01-16,Sokoto,0,Kidnapper
2017-03-26,Sokoto,0,Kidnapper
2017-06-16,Sokoto,0,Kidnapper
2018-05-16,Sokoto,3,Kidnapper
2019-02-08,Sokoto,0,Kidnapper
2019-08-15,Sokoto,0,Kidnapper
2019-08-22,Sokoto,0,Kidnapper
2019-09-23,Sokoto,0,Kidnapper
2020-03-09,Sokoto,1,Kidnapper
2020-11-16,Sokoto,1,Kidnapper
2021-03-01,Sokoto,12,Kidnapper
2021-03-02,Sokoto,0,Kidnapper
2021-12-10,Sokoto,0,Kidnapper
2022-02-01,Sokoto,0,Kidnapper
2016-02-08,Taraba,0,Kidnapper
2016-02-13,Taraba,0,Kidnapper
2016-03-01,Taraba,0,Kidnapper
2017-12-30,Taraba,0,Kidnapper
2018-01-15,Taraba,1,Kidnapper
2018-03-14,Taraba,2,Kidnapper
2018-03-30,Taraba,5,Kidnapper
2018-04-27,Taraba,0,Kidnapper
2018-06-13,Taraba,3,Kidnapper
2019-01-30,Taraba,0,Kidnapper
2019-02-03,Taraba,3,Kidnapper
2019-03-27,Taraba,0,Kidnapper
2019-04-01,Taraba,0,Kidnapper
2019-04-20,Taraba,0,Kidnapper
2019-04-23,Taraba,0,Kidnapper
2019-04-28,Taraba,0,Kidnapper
2019-04-30,Taraba,0,Kidnapper
2019-05-05,Taraba,0,Kidnapper
2019-05-07,Taraba,0,Kidnapper
2019-05-09,Taraba,0,Kidnapper
2019-06-13,Taraba,0,Kidnapper
2019-06-23,Taraba,0,Kidnapper
2019-07-14,Taraba,0,Kidnapper
2019-07-29,Taraba,4,Kidnapper
2019-08-07,Taraba,6,Kidnapper
2019-09-12,Taraba,0,Kidnapper
2019-10-05,Taraba,0,Kidnapper
2019-10-07,Taraba,0,Kidnapper
2019-10-15,Taraba,0,Kidnapper
2019-10-23,Taraba,0,Kidnapper
2019-10-28,Taraba,2,Kidnapper
2019-10-28,Taraba,10,Kidnapper
2019-12-02,Taraba,0,Kidnapper
2020-01-01,Taraba,0,Kidnapper
2020-01-01,Taraba,0,Kidnapper
2020-01-04,Taraba,4,Kidnapper
2020-01-30,Taraba,0,Kidnapper
2020-02-02,Taraba,0,Kidnapper
2020-02-06,Taraba,1,Kidnapper
2020-03-02,Taraba,1,Kidnapper
2020-03-19,Taraba,0,Kidnapper
2020-03-27,Taraba,0,Kidnapper
2020-04-19,Taraba,1,Kidnapper
2020-05-21,Taraba,8,Kidnapper
2020-06-08,Taraba,0,Kidnapper
2020-07-11,Taraba,0,Kidnapper
2020-07-13,Taraba,0,Kidnapper
2020-07-13,Taraba,0,Kidnapper
2020-07-16,Taraba,0,Kidnapper
2020-07-18,Taraba,2,Kidnapper
2020-12-07,Taraba,2,Kidnapper
2020-12-09,Taraba,0,Kidnapper
2020-12-14,Taraba,1,Kidnapper
2021-01-24,Taraba,2,Kidnapper
2021-01-27,Taraba,0,Kidnapper
2021-02-07,Taraba,0,Kidnapper
2021-02-09,Taraba,0,Kidnapper
2021-03-08,Taraba,0,Kidnapper
2021-05-01,Taraba,0,Kidnapper
2021-05-30,Taraba,0,Kidnapper
2021-07-04,Taraba,0,Kidnapper
2021-12-12,Taraba,0,Kidnapper
2022-01-06,Taraba,1,Kidnapper
2022-03-23,Taraba,1,Kidnapper
2022-06-03,Taraba,0,Kidnapper
2020-08-15,Yobe,0,Kidnapper
2020-08-30,Yobe,3,Kidnapper
2022-01-25,Yobe,0,Kidnapper
2015-03-20,Zamfara,0,Kidnapper
2016-10-26,Zamfara,0,Kidnapper
2018-01-22,Zamfara,6,Kidnapper
2018-02-25,Zamfara,1,Kidnapper
2018-05-22,Zamfara,0,Kidnapper
2018-07-11,Zamfara,0,Kidnapper
2018-07-28,Zamfara,0,Kidnapper
2018-10-21,Zamfara,0,Kidnapper
2019-01-26,Zamfara,0,Kidnapper
2019-01-28,Zamfara,0,Kidnapper
2019-03-26,Zamfara,0,Kidnapper
2019-03-30,Zamfara,0,Kidnapper
2019-03-31,Zamfara,0,Kidnapper
2019-06-21,Zamfara,1,Kidnapper
2020-01-31,Zamfara,0,Kidnapper
2020-03-04,Zamfara,0,Kidnapper
2020-03-21,Zamfara,0,Kidnapper
2020-09-09,Zamfara,1,Kidnapper
2020-09-11,Zamfara,0,Kidnapper
2020-09-19,Zamfara,0,Kidnapper
2020-10-06,Zamfara,0,Kidnapper
2020-10-25,Zamfara,0,Kidnapper
2020-12-17,Zamfara,0,Kidnapper
2020-12-20,Zamfara,0,Kidnapper
2021-03-03,Zamfara,0,Kidnapper
2021-05-18,Zamfara,0,Kidnapper
2021-07-11,Zamfara,0,Kidnapper
2021-07-30,Zamfara,0,Kidnapper
2021-08-07,Zamfara,0,Kidnapper
2021-10-18,Zamfara,0,Kidnapper
2021-10-20,Zamfara,0,Kidnapper
2022-02-02,Zamfara,0,Kidnapper
2016-04-13,Abia,0,Robber
2016-08-21,Abia,2,Robber
2017-04-16,Abia,2,Robber
2017-05-17,Abia,1,Robber
2018-05-13,Abia,0,Robber
2018-12-04,Abia,0,Robber
2019-12-02,Abia,1,Robber
2019-12-11,Abia,3,Robber
2021-01-21,Abia,1,Robber
2021-02-01,Abia,4,Robber
2021-02-14,Abia,1,Robber
2021-04-22,Abia,1,Robber
2021-05-21,Abia,2,Robber
2021-10-10,Abia,1,Robber
2022-01-28,Abia,1,Robber
2022-03-09,Abia,2,Robber
2011-11-18,Adamawa,1,Robber
2012-12-26,Adamawa,5,Robber
2019-03-29,Adamawa,6,Robber
2021-02-01,Adamawa,2,Robber
2014-07-02,Akwa Ibom,0,Robber
2017-05-21,Akwa Ibom,1,Robber
2017-08-01,Akwa Ibom,1,Robber
2017-09-13,Akwa Ibom,0,Robber
2018-01-14,Akwa Ibom,3,Robber
2018-08-21,Akwa Ibom,0,Robber
2018-08-23,Akwa Ibom,4,Robber
2019-10-20,Akwa Ibom,0,Robber
2020-10-02,Akwa Ibom,6,Robber
2020-10-08,Akwa Ibom,2,Robber
2011-08-01,Anambra,3,Robber
2012-06-22,Anambra,7,Robber
2012-10-29,Anambra,1,Robber
2012-12-21,Anambra,1,Robber
2017-02-28,Anambra,1,Robber
2017-07-10,Anambra,1,Robber
2017-10-02,Anambra,1,Robber
2018-12-14,Anambra,0,Robber
2019-10-12,Anambra,5,Robber
2020-01-13,Anambra,2,Robber
2020-02-13,Anambra,3,Robber
2020-10-09,Anambra,1,Robber
2020-11-13,Anambra,2,Robber
2020-12-11,Anambra,2,Robber
2021-02-27,Anambra,0,Robber
2021-05-03,Anambra,2,Robber
2021-05-04,Anambra,2,Robber
2021-05-10,Anambra,1,Robber
2021-08-01,Anambra,2,Robber
2021-12-05,Anambra,2,Robber
2012-10-17,Bauchi,3,Robber
2014-08-02,Bauchi,3,Robber
2015-12-31,Bauchi,3,Robber
2016-04-02,Bauchi,5,Robber
2019-09-22,Bauchi,1,Robber
2019-09-23,Bauchi,0,Robber
2020-08-13,Bauchi,1,Robber
2013-02-05,Bayelsa,3,Robber
2016-01-01,Bayelsa,3,Robber
2016-01-18,Bayelsa,12,Robber
2016-03-12,Bayelsa,0,Robber
2016-03-27,Bayelsa,2,Robber
2017-03-12,Bayelsa,2,Robber
2017-04-12,Bayelsa,2,Robber
2017-06-24,Bayelsa,1,Robber
2017-12-08,Bayelsa,0,Robber
2017-12-22,Bayelsa,1,Robber
2018-06-17,Bayelsa,0,Robber
2018-11-12,Bayelsa,1,Robber
2018-12-24,Bayelsa,2,Robber
2019-08-02,Bayelsa,2,Robber
2020-04-03,Bayelsa,1,Robber
2020-07-03,Bayelsa,1,Robber
2020-07-12,Bayelsa,2,Robber
2020-11-19,Bayelsa,1,Robber
2021-05-26,Bayelsa,1,Robber
2021-08-31,Bayelsa,0,Robber
2021-12-31,Bayelsa,0,Robber
2014-09-23,Benue,3,Robber
2015-02-19,Benue,1,Robber
2015-06-09,Benue,2,Robber
2016-09-14,Benue,10,Robber
2017-04-18,Benue,3,Robber
2017-09-18,Benue,2,Robber
2017-12-17,Benue,1,Robber
2018-01-02,Benue,11,Robber
2018-01-31,Benue,7,Robber
2019-01-08,Benue,0,Robber
2019-03-16,Benue,1,Robber
2019-09-29,Benue,3,Robber
2019-12-11,Benue,1,Robber
2019-12-11,Benue,0,Robber
2020-06-12,Benue,7,Robber
2020-10-05,Benue,0,Robber
2021-03-31,Benue,1,Robber
2021-06-04,Benue,5,Robber
2022-03-06,Benue,2,Robber
2011-12-30,Borno,3,Robber
2013-03-31,Borno,1,Robber
2018-05-12,Borno,1,Robber
2022-02-06,Borno,1,Robber
2014-04-19,Cross River,5,Robber
2014-12-02,Cross River,1,Robber
2016-05-16,Cross River,0,Robber
2016-11-15,Cross River,1,Robber
2016-12-26,Cross River,0,Robber
2017-07-31,Cross River,5,Robber
2018-01-24,Cross River,1,Robber
2018-09-13,Cross River,5,Robber
2018-12-02,Cross River,5,Robber
2020-12-13,Cross River,1,Robber
2022-04-02,Cross River,0,Robber
2012-12-27,Delta,1,Robber
2013-02-04,Delta,3,Robber
2014-06-04,Delta,2,Robber
2014-06-24,Delta,0,Robber
2014-08-18,Delta,2,Robber
2014-10-10,Delta,1,Robber
2014-12-25,Delta,2,Robber
2014-12-30,Delta,2,Robber
2014-12-31,Delta,1,Robber
2015-08-08,Delta,2,Robber
2015-10-19,Delta,3,Robber
2016-01-10,Delta,2,Robber
2016-06-27,Delta,1,Robber
2016-07-18,Delta,5,Robber
2016-08-04,Delta,1,Robber
2016-09-26,Delta,4,Robber
2016-11-01,Delta,2,Robber
2016-12-18,Delta,1,Robber
2016-12-25,Delta,1,Robber
2017-02-27,Delta,1,Robber
2017-03-19,Delta,0,Robber
2017-04-17,Delta,1,Robber
2017-06-19,Delta,1,Robber
2017-06-26,Delta,1,Robber
2017-07-01,Delta,0,Robber
2017-08-10,Delta,1,Robber
2017-12-08,Delta,0,Robber
2017-12-27,Delta,1,Robber
2018-01-14,Delta,2,Robber
2018-03-11,Delta,2,Robber
2018-03-23,Delta,1,Robber
2018-07-03,Delta,2,Robber
2018-12-09,Delta,1,Robber
2018-12-18,Delta,1,Robber
2019-01-24,Delta,1,Robber
2019-03-15,Delta,0,Robber
2019-03-19,Delta,4,Robber
2019-03-20,Delta,4,Robber
2019-04-10,Delta,2,Robber
2019-04-22,Delta,2,Robber
2019-05-11,Delta,2,Robber
2019-08-07,Delta,1,Robber
2019-11-21,Delta,0,Robber
2020-04-07,Delta,1,Robber
2020-05-09,Delta,3,Robber
2020-07-26,Delta,1,Robber
2020-09-09,Delta,1,Robber
2020-10-15,Delta,1,Robber
2020-11-12,Delta,2,Robber
2020-11-20,Delta,4,Robber
2020-12-30,Delta,1,Robber
2021-01-02,Delta,4,Robber
2021-01-12,Delta,1,Robber
2021-01-15,Delta,1,Robber
2021-01-23,Delta,0,Robber
2021-02-13,Delta,5,Robber
2021-02-15,Delta,0,Robber
2021-02-17,Delta,1,Robber
2021-02-18,Delta,1,Robber
2021-02-23,Delta,1,Robber
2021-03-30,Delta,6,Robber
2021-05-16,Delta,4,Robber
2021-06-07,Delta,1,Robber
2021-06-26,Delta,1,Robber
2021-08-16,Delta,3,Robber
2021-08-28,Delta,2,Robber
2021-09-01,Delta,5,Robber
2021-09-16,Delta,1,Robber
2021-09-22,Delta,1,Robber
2021-10-31,Delta,1,Robber
2021-12-24,Delta,1,Robber
2021-12-30,Delta,5,Robber
2022-01-27,Delta,0,Robber
2022-02-26,Delta,1,Robber
2022-02-25,Delta,1,Robber
2012-11-12,Ebonyi,1,Robber
2015-06-01,Ebonyi,1,Robber
2015-07-29,Ebonyi,0,Robber
2016-01-07,Ebonyi,1,Robber
2016-04-08,Ebonyi,1,Robber
2016-04-27,Ebonyi,2,Robber
2016-10-10,Ebonyi,2,Robber
2017-10-06,Ebonyi,1,Robber
2017-12-17,Ebonyi,0,Robber
2018-10-05,Ebonyi,1,Robber
2020-07-29,Ebonyi,4,Robber
2020-11-11,Ebonyi,1,Robber
2021-04-27,Ebonyi,1,Robber
2021-04-29,Ebonyi,3,Robber
2012-11-26,Edo,15,Robber
2012-11-26,Edo,15,Robber
2014-08-14,Edo,2,Robber
2014-08-15,Edo,2,Robber
2014-08-23,Edo,4,Robber
2014-08-27,Edo,1,Robber
2014-09-08,Edo,1,Robber
2014-11-16,Edo,2,Robber
2014-11-27,Edo,2,Robber
2014-12-03,Edo,2,Robber
2014-12-10,Edo,1,Robber
2015-03-27,Edo,2,Robber
2015-11-03,Edo,7,Robber
2016-12-06,Edo,1,Robber
2017-04-27,Edo,1,Robber
2018-01-24,Edo,2,Robber
2018-03-28,Edo,1,Robber
2018-06-08,Edo,1,Robber
2018-06-12,Edo,1,Robber
2018-07-14,Edo,4,Robber
2018-08-09,Edo,12,Robber
2018-09-20,Edo,2,Robber
2019-07-22,Edo,2,Robber
2019-09-10,Edo,0,Robber
2019-10-15,Edo,1,Robber
2020-02-04,Edo,1,Robber
2020-09-01,Edo,0,Robber
2020-11-03,Edo,2,Robber
2020-12-04,Edo,4,Robber
2020-12-25,Edo,1,Robber
2021-01-07,Edo,2,Robber
2021-02-08,Edo,4,Robber
2022-02-24,Edo,7,Robber
2022-03-02,Edo,1,Robber
2022-03-03,Edo,1,Robber
2013-12-13,Ekiti,2,Robber
2014-10-31,Ekiti,0,Robber
2014-11-24,Ekiti,4,Robber
2015-01-28,Ekiti,1,Robber
2015-02-16,Ekiti,1,Robber
2015-03-12,Ekiti,1,Robber
2015-03-18,Ekiti,2,Robber
2015-12-24,Ekiti,2,Robber
2016-01-06,Ekiti,1,Robber
2016-11-10,Ekiti,4,Robber
2016-12-22,Ekiti,1,Robber
2018-04-19,Ekiti,1,Robber
2018-05-15,Ekiti,2,Robber
2018-09-19,Ekiti,2,Robber
2018-11-19,Ekiti,4,Robber
2019-02-04,Ekiti,1,Robber
2019-09-26,Ekiti,1,Robber
2019-11-21,Ekiti,2,Robber
2019-12-14,Ekiti,1,Robber
2020-10-02,Ekiti,0,Robber
2021-02-03,Ekiti,0,Robber
2021-07-01,Ekiti,1,Robber
2021-11-29,Ekiti,2,Robber
2014-04-05,Enugu,2,Robber
2015-02-12,Enugu,2,Robber
2016-10-18,Enugu,1,Robber
2016-11-04,Enugu,1,Robber
2016-11-13,Enugu,1,Robber
2017-03-28,Enugu,1,Robber
2017-12-09,Enugu,2,Robber
2019-03-05,Enugu,2,Robber
2019-04-07,Enugu,1,Robber
2019-11-17,Enugu,1,Robber
